,PCTBLACK,PCTWHITE,COUNT,PCTHISPANIC,surname,frequency,PCTASIAN,other
41732,0.72,96.13,1111,1.17,feasel,31.0,1.17,0
139704,0.84,93.25,2132,1.97,vanpatten,31.0,1.22,0
108429,1.37,95.77,1609,1.8,rabalais,31.0,0.0,0
87099,0.0,94.37,2008,2.49,mcelyea,31.0,0.6,0
125013,0.23,96.6,2997,1.2,slabaugh,31.0,0.97,0
136634,0.0,95.71,1120,1.79,trisler,31.0,0.89,0
104763,3.96,91.69,1263,1.27,pinkley,31.0,1.1800000000000000,0
45740,19.97,75.59,1958,1.84,funderburg,31.0,0.77,0
136153,4.49,91.79,1157,2.07,traughber,31.0,0.0,0
148261,13.14,81.4,1446,1.11,yopp,31.0,0.96,0
131003,38.88,55.48,2572,2.8,surles,32.0,0.0,0
119969,0.0,95.8,1143,1.84,schuerman,32.0,0.0,0
37692,0.0,71.69,1307,11.63,ebarb,32.0,12.78,0
18620,19.62,75.66,1820,1.48,burchette,32.0,1.31,0
28682,0.83,92.94,1204,1.08,cupps,32.0,2.32,0
47552,9.82,85.83,1263,2.22,gauntt,32.0,0.88,0
70039,0.0,97.4,1579,1.33,kmetz,32.0,0.63,0
7835,1.42,93.62,1270,2.6,barcomb,32.0,0.86,0
34523,0.0,95.68,1041,2.21,distasio,32.0,0.0,0
54622,13.18,79.6,1108,0.0,halfacre,32.0,2.26,0
79150,9.5,86.6,1642,1.4,lisenby,32.0,0.0,0
53888,8.84,83.12,1007,4.47,guynes,32.0,1.89,0
121587,0.0,63.5,1370,12.85,sepulvado,32.0,20.51,0
101067,0.0,95.53,1007,1.79,panzarella,32.0,0.5,0
111732,0.0,96.75,1998,1.5,rhoton,32.0,0.5,0
33936,0.0,95.86,1209,3.14,diiorio,32.0,0.0,0
124085,0.0,94.75,1544,1.68,silvernail,33.0,1.04,0
8934,5.13,89.39,2299,2.26,baughn,33.0,1.05,0
45040,0.0,95.8,1905,2.05,freshour,33.0,0.63,0
63777,0.0,86.02,1223,1.31,jandreau,33.0,10.06,0
16408,0.22,91.37,2745,2.73,breshears,33.0,2.5500000000000000,0
19707,0.8,95.45,1121,1.61,cahall,33.0,0.54,0
30192,0.0,83.25,1063,1.98,dauphinais,33.0,10.82,0
150205,0.0,96.85,1078,1.11,zuercher,33.0,0.83,0
89479,0.0,87.9,1223,1.96,messerly,33.0,7.6,0
43844,0.73,94.91,1769,2.43,foland,33.0,1.02,0
81603,0.0,94.76,1146,2.27,lydick,33.0,0.61,0
50422,0.75,96.17,1201,2.0,golembiewski,33.0,0.0,0
148254,0.0,95.07,1015,2.76,yonts,33.0,0.69,0
21873,0.38,97.01,1306,1.53,casterline,33.0,0.38,0
82235,10.03,84.36,1087,3.13,madere,33.0,0.0,0
28750,0.0,94.29,1156,2.42,curnutt,34.0,1.12,0
139094,0.0,95.64,1858,2.64,vandenbosch,34.0,0.59,0
139446,0.0,97.69,1995,0.7,vangilder,34.0,0.45,0
9523,3.16,95.13,1108,0.63,bedenbaugh,34.0,0.0,0
26090,0.0,94.48,1867,1.87,conatser,34.0,0.86,0
25338,11.74,81.86,1703,2.17,coatney,34.0,1.4100000000000000,0
125190,0.0,94.18,2438,2.5,sliger,34.0,1.31,0
33199,1.07,93.84,1218,3.45,devillier,34.0,0.0,0
87536,40.06,55.83,1363,1.32,mckeithan,34.0,1.03,0
112847,0.0,96.17,1278,1.33,robarge,34.0,0.78,0
45123,1.52,92.13,1246,2.65,friddle,34.0,1.92,0
111634,0.0,97.23,1446,1.24,rezac,34.0,0.0,0
59162,0.67,94.17,1201,3.0,hiott,34.0,0.0,0
113476,0.0,95.47,1169,2.05,rohrs,34.0,0.77,0
34105,0.0,94.26,1358,4.49,dimeglio,35.0,0.59,0
98575,0.0,95.89,1046,2.2,olenick,35.0,0.96,0
135861,0.0,96.58,1314,1.37,touchton,35.0,0.53,0
111893,0.89,94.52,2575,2.02,richins,35.0,0.93,0
102775,2.36,88.59,2664,2.55,pendergraft,35.0,3.16,0
56253,0.0,95.0,1120,2.68,haubert,35.0,0.45,0
29876,9.49,88.36,1254,1.04,darbonne,35.0,0.0,0
62959,0.0,95.37,1036,1.93,irelan,35.0,0.48,0
77393,0.47,94.84,1065,1.5,lemonds,35.0,1.22,0
120745,0.0,95.68,1295,2.55,sebesta,35.0,0.46,0
25699,0.0,95.16,1984,1.97,coldiron,35.0,0.66,0
121214,26.98,68.56,1794,1.9,selders,35.0,1.06,0
22064,16.76,78.32,2214,2.08,catoe,35.0,1.71,0
136780,8.62,83.08,2517,1.95,trosclair,35.0,4.41,0
30506,3.98,91.22,1732,1.96,deavers,35.0,0.98,0
56725,0.0,96.3,1945,1.8,heavner,35.0,0.46,0
55248,0.0,96.09,1125,1.42,hanners,35.0,0.8,0
27889,0.0,96.89,2253,0.98,crissman,35.0,0.4,0
35032,0.96,92.56,1250,2.88,dollins,35.0,1.7600000000000000,0
84394,0.54,95.8,1119,2.23,maresh,35.0,0.8,0
122898,3.26,91.29,1779,2.7,shiflet,35.0,1.4100000000000000,0
123162,0.39,94.07,1282,1.95,shoff,35.0,1.87,0
10875,0.0,98.2,1111,1.08,berkebile,35.0,0.0,0
104492,0.43,97.0,1168,1.2,pietrowski,35.0,0.0,0
54489,0.0,94.5,1127,2.57,hainline,35.0,1.42,0
119868,0.0,92.58,1092,2.11,schrimsher,35.0,2.47,0
121822,0.0,95.41,1243,2.01,setliff,36.0,0.64,0
142818,16.25,79.79,1514,1.19,waldrup,36.0,0.0,0
34391,0.74,96.38,1214,1.89,direnzo,36.0,0.0,0
35915,0.0,94.42,1685,2.55,dragoo,36.0,0.65,0
3488,0.47,97.15,1054,1.61,angelone,36.0,0.0,0
136698,5.23,91.66,1606,0.87,trogdon,36.0,1.12,0
146701,0.0,95.2,2085,1.49,wolfenbarger,36.0,1.53,0
22126,22.88,65.32,1110,0.0,caughman,36.0,5.23,0
53841,0.3,95.99,1694,1.48,gutshall,36.0,1.48,0
33209,0.0,92.99,1398,3.58,devinney,36.0,1.5,0
87160,27.11,69.31,1033,1.16,mcferren,36.0,0.0,0
104565,0.0,96.57,1544,1.88,pilarski,36.0,0.52,0
85592,9.93,85.55,1702,1.53,matheney,36.0,1.05,0
96711,0.0,93.74,1198,2.59,nodine,36.0,1.84,0
145585,2.44,91.97,1270,2.76,wilcoxen,36.0,0.0,0
105029,8.93,87.04,1042,1.54,pitner,36.0,0.0,0
28086,40.58,54.4,1375,2.18,croskey,36.0,0.0,0
135196,35.81,56.67,1064,2.16,tolen,36.0,0.0,0
94128,0.0,96.43,1345,1.12,muszynski,36.0,0.74,0
75909,0.0,97.69,1642,0.73,latiolais,36.0,0.0,0
139112,0.32,96.05,2176,1.24,vandenheuvel,36.0,1.06,0
56537,13.94,81.04,1076,1.95,haymore,36.0,0.0,0
47311,17.84,75.81,2365,3.26,gasaway,36.0,0.76,0
44227,7.54,88.84,2268,1.9,forshee,37.0,0.0,0
99367,0.0,95.49,1021,3.13,orsak,37.0,0.0,0
81032,0.0,94.43,1023,3.81,luebbert,37.0,0.49,0
103820,7.67,86.55,1264,2.06,pewitt,37.0,1.9,0
74865,29.21,64.19,1092,0.0,lamons,37.0,2.2,0
55012,0.0,95.4,1043,2.3,hamric,37.0,0.48,0
54186,6.6,87.05,2348,2.73,haddox,37.0,1.57,0
27811,0.42,97.11,1905,0.84,crigger,37.0,0.0,0
119781,0.0,94.47,1085,1.94,schrack,37.0,1.29,0
3554,0.6,97.6,1167,0.86,angstadt,37.0,0.0,0
145049,2.96,92.06,1385,3.1,whitis,37.0,0.0,0
145052,0.0,95.52,1584,2.15,whitlatch,37.0,0.0,0
142572,0.0,95.56,1802,2.55,wagaman,37.0,0.61,0
146053,0.0,96.54,1328,1.66,wingerter,37.0,0.38,0
135528,0.76,94.69,2109,1.99,toothman,37.0,1.23,0
31151,0.0,96.49,1053,1.42,dehoff,37.0,0.66,0
12733,0.5,93.38,1209,1.57,blackerby,37.0,1.9,0
81090,0.0,97.86,1216,1.15,luffman,38.0,0.0,0
44845,0.94,96.22,1271,1.89,fredenburg,38.0,0.0,0
16045,0.27,95.09,2588,1.66,branscum,38.0,1.85,0
78196,0.0,95.29,2186,2.01,lheureux,38.0,0.69,0
64226,5.99,88.45,1152,1.65,jaycox,38.0,0.0,0
129739,0.0,96.11,1261,1.43,strausser,38.0,0.56,0
141042,0.79,96.68,1143,1.22,viars,38.0,0.0,0
47333,0.0,96.94,1012,1.98,gasior,38.0,0.0,0
28130,0.0,96.68,2467,1.5,crotts,38.0,0.32,0
146234,0.0,96.64,1370,1.82,wirick,38.0,0.58,0
96572,0.37,95.08,1361,1.91,niswonger,38.0,1.1,0
116641,0.0,94.76,1547,3.68,salvaggio,38.0,0.65,0
99156,0.0,95.22,1130,2.3,oregan,38.0,1.42,0
53299,9.83,83.92,1088,2.76,guiles,38.0,0.0,0
107348,0.0,97.31,1225,0.82,prough,38.0,0.57,0
45307,0.0,92.48,1157,3.2,fritzler,39.0,1.73,0
85822,5.15,90.18,1029,1.75,mattix,39.0,0.0,0
101527,1.07,95.16,1406,1.71,parten,39.0,1.0700000000000000,0
33222,0.0,93.01,1144,4.63,devivo,39.0,0.87,0
133311,0.0,97.03,1313,1.68,templet,39.0,0.0,0
126884,1.67,95.48,1260,1.83,speece,39.0,0.0,0
52033,0.0,95.77,1110,3.42,gregorich,39.0,0.0,0
122546,0.0,96.07,1017,2.46,sheesley,39.0,0.0,0
49166,4.31,89.26,2439,2.21,gilland,39.0,2.13,0
87486,0.0,94.43,1453,2.06,mcinturff,39.0,0.62,0
30232,0.0,91.91,1199,5.17,davanzo,39.0,1.08,0
131132,0.27,93.21,2195,1.55,sutterfield,39.0,2.5500000000000000,0
87025,26.08,66.91,1614,2.97,mcdow,39.0,1.67,0
37621,0.62,92.28,1606,2.05,earwood,39.0,1.93,0
73933,0.98,96.36,1427,1.19,kyzer,39.0,0.0,0
495,28.57,67.76,2261,1.5,abston,39.0,0.0,0
143653,24.84,71.32,1095,1.19,weaks,39.0,0.0,0
137282,6.87,89.4,1179,1.02,tumlin,39.0,0.0,0
43719,0.0,97.39,2111,0.9,fluharty,40.0,0.47,0
121415,1.13,96.15,1066,0.84,semones,40.0,0.0,0
52238,0.0,95.41,1243,1.85,grieser,40.0,0.4,0
114645,0.0,97.04,1216,1.56,rozek,40.0,0.0,0
41556,0.7,94.67,1726,1.85,faulkenberry,40.0,1.51,0
46465,0.0,93.79,1305,2.38,galliher,40.0,1.15,0
22236,5.76,87.84,1529,2.81,cavins,40.0,1.31,0
144986,0.88,90.9,1253,1.52,whitecotton,40.0,3.27,0
141591,8.17,84.6,1065,3.19,vinzant,40.0,1.9700000000000000,0
77831,0.53,94.78,1130,2.3,lessman,40.0,0.0,0
123386,0.0,97.03,1214,0.74,shufelt,40.0,0.82,0
123436,19.15,74.28,1431,2.1,shumake,40.0,3.5,0
72412,0.86,96.64,1160,0.95,krepps,40.0,0.0,0
112594,0.4,95.13,1500,2.47,ristau,40.0,0.73,0
108946,0.96,89.66,1972,2.18,rainbolt,40.0,3.75,0
148218,18.86,75.36,1262,1.98,yokley,40.0,0.0,0
148187,0.0,94.07,1653,2.9,yocom,40.0,0.91,0
62815,0.0,94.33,1075,1.67,inlow,40.0,1.12,0
106929,32.01,63.38,1237,2.1,presswood,40.0,0.0,0
139625,0.0,93.67,2147,1.49,vannatta,40.0,1.44,0
79848,0.0,96.41,1252,0.88,lokken,40.0,0.96,0
50293,0.0,94.27,1064,3.1,gohn,40.0,0.94,0
118883,0.0,96.14,1556,2.19,schiefelbein,40.0,0.45,0
146901,2.0,93.34,1201,1.0,woodby,40.0,1.75,0
116866,0.43,94.35,1629,2.21,samsel,41.0,0.92,0
3612,0.71,93.68,1834,2.78,ankney,41.0,1.58,0
22940,5.96,86.96,1158,1.12,champine,41.0,3.72,0
44328,20.62,76.31,1925,0.73,foskey,41.0,0.0,0
69353,0.0,95.21,1606,2.37,kittelson,41.0,0.81,0
119957,0.49,94.81,1618,2.1,schuelke,41.0,1.36,0
122557,0.46,96.16,1301,0.38,sheffler,41.0,0.92,0
119094,0.66,94.73,1063,1.69,schlater,41.0,1.79,0
123459,0.0,95.28,1568,1.66,shupp,41.0,0.96,0
78438,0.0,96.93,1435,1.6,liechty,41.0,0.49,0
57535,0.0,86.92,1139,1.67,heminger,41.0,8.7,0
88528,0.54,94.31,1493,2.34,meidinger,41.0,1.41,0
134931,14.21,77.54,1407,3.55,titsworth,41.0,2.49,0
37996,0.0,95.08,1320,1.06,edick,41.0,1.21,0
42647,0.33,88.81,1797,8.96,fickes,41.0,0.78,0
44746,2.05,93.84,1608,1.99,frasher,41.0,0.0,0
80034,0.0,96.09,1330,2.11,longtin,41.0,0.0,0
89143,8.98,87.74,1036,1.74,menser,41.0,0.0,0
30778,0.0,91.33,1004,5.28,decola,42.0,1.79,0
107180,11.55,85.37,2631,1.52,privette,42.0,0.0,0
138007,0.56,95.13,1603,1.37,ullom,42.0,1.12,0
36151,0.0,94.44,1026,1.46,drinnon,42.0,1.27,0
139851,0.0,96.24,2311,1.17,vanvalkenburg,42.0,0.52,0
53268,9.04,85.88,1714,2.1,guidroz,42.0,0.0,0
51840,0.42,94.8,2135,1.92,graybeal,42.0,0.94,0
131520,0.34,95.75,2633,1.67,swinehart,42.0,1.06,0
95280,1.2,94.83,2087,2.16,neece,42.0,0.72,0
25701,0.0,96.15,1040,2.6,coldren,42.0,0.0,0
33857,0.0,95.75,1059,3.02,difilippo,43.0,0.0,0
98911,0.0,96.15,1221,1.8,onken,43.0,0.98,0
1550,16.09,79.14,2076,2.12,akridge,43.0,0.97,0
47273,4.69,89.2,2324,2.54,gartman,43.0,1.51,0
72677,0.0,94.46,1409,2.13,krogman,43.0,1.21,0
87429,19.52,61.75,1004,15.44,mchaney,43.0,0.0,0
16975,0.0,96.01,1957,1.84,brobst,43.0,0.51,0
58624,26.95,67.29,1024,2.73,hickenbottom,43.0,0.98,0
59294,0.0,98.21,1006,0.7,hissong,43.0,0.0,0
13920,9.74,77.65,2116,2.46,bohanan,43.0,6.14,0
16092,1.64,91.35,1156,2.68,brashier,43.0,1.56,0
60994,0.0,96.18,2171,1.89,houtz,43.0,0.55,0
70086,0.0,96.82,1570,1.4,knaub,43.0,0.64,0
27165,0.0,96.73,1283,1.48,coughenour,43.0,0.94,0
30555,0.0,95.47,1723,2.44,debellis,43.0,1.16,0
74137,9.46,85.18,1363,1.76,lacefield,43.0,1.1,0
76382,0.0,93.15,1372,3.28,lawver,43.0,0.95,0
106952,0.0,95.05,1555,2.19,prestridge,43.0,0.39,0
107170,0.0,94.96,1508,2.85,pritts,43.0,0.53,0
92234,0.0,93.04,1049,2.57,montroy,44.0,1.14,0
40382,0.63,86.72,1739,3.28,evanoff,44.0,6.04,0
18925,0.79,93.19,1145,5.24,burrier,44.0,0.0,0
149509,2.39,95.44,1800,1.33,zeringue,44.0,0.0,0
53577,7.43,86.06,1535,3.26,gunnells,44.0,0.72,0
105516,0.0,94.72,1231,2.84,plymale,44.0,0.73,0
130356,0.0,96.8,1970,1.17,stutler,44.0,0.66,0
43339,1.3,94.1,2237,1.34,flanary,44.0,1.21,0
144270,37.8,57.24,1270,1.42,wellons,44.0,1.3400000000000000,0
67444,1.2,94.27,1082,2.4,keesling,44.0,0.0,0
125333,0.0,95.44,1645,1.88,sluss,44.0,0.55,0
85598,0.39,94.22,2593,2.39,matherly,44.0,1.3900000000000000,0
53889,9.76,86.79,1854,0.92,guynn,44.0,1.13,0
131721,0.42,96.75,1201,0.83,szafranski,44.0,0.0,0
109598,0.0,75.03,1906,4.88,rapoza,44.0,6.14,0
16269,18.46,77.69,1089,0.73,brazzell,44.0,0.0,0
7939,0.0,98.39,1119,1.07,barhorst,44.0,0.0,0
16080,0.0,93.04,1624,3.51,brasel,44.0,0.92,0
96679,1.04,94.87,1637,2.14,noblitt,44.0,0.0,0
129755,0.94,95.92,2352,1.32,strawser,44.0,0.64,0
34593,0.0,93.31,1316,2.28,ditzler,44.0,2.2800000000000000,0
61706,0.79,95.27,1269,2.21,hummell,44.0,0.0,0
128068,0.0,96.42,1005,1.69,staszak,44.0,0.6,0
122852,0.0,95.72,1636,1.83,shewmaker,44.0,0.79,0
19069,0.44,95.87,1355,1.62,bushee,45.0,0.0,0
111307,0.97,70.46,1645,26.75,resendes,45.0,0.0,0
123177,16.89,78.06,1664,1.56,sholar,45.0,1.5600000000000000,0
121525,0.92,97.28,2942,0.78,sensenig,45.0,0.54,0
46049,22.84,71.59,1239,2.99,gaddie,45.0,0.0,0
104225,0.0,95.05,1111,2.61,picciano,45.0,1.08,0
23447,21.26,73.78,1430,2.1,chenevert,45.0,0.0,0
85403,5.21,89.29,2092,2.63,massingill,45.0,1.3900000000000000,0
27005,0.42,94.53,2396,2.09,cosner,45.0,1.17,0
34794,0.27,96.39,2244,2.23,dockter,45.0,0.0,0
110749,0.0,94.81,1079,2.32,reiland,45.0,0.65,0
88172,2.76,92.67,1268,1.74,mealer,45.0,0.0,0
123480,0.0,94.98,1374,2.11,shurtz,45.0,1.6,0
122682,13.62,80.77,1035,2.42,shemwell,45.0,0.0,0
77158,0.41,95.39,1973,2.74,leiker,45.0,0.76,0
123281,0.0,96.49,1226,1.14,shoults,45.0,0.41,0
53368,1.3,94.53,1151,1.3,guirguis,45.0,0.87,0
145414,0.0,96.17,1017,1.67,wienke,45.0,0.49,0
60951,1.61,96.28,1370,0.95,houpt,45.0,0.0,0
130800,8.02,87.9,2281,1.01,summey,45.0,0.97,0
5792,0.0,95.41,1416,1.91,authement,45.0,1.13,0
149381,0.27,96.35,2246,1.6,zellmer,45.0,0.8400000000000000,0
67832,0.0,92.5,1054,3.42,kenison,46.0,0.66,0
9172,5.84,90.5,1011,1.68,bazzell,46.0,0.0,0
125515,1.18,94.22,2544,2.08,smithey,46.0,0.99,0
9375,6.93,83.68,1140,2.81,bebee,46.0,3.07,0
79041,35.71,60.15,2341,1.62,lipford,46.0,0.77,0
30589,0.0,94.55,1358,3.53,deblasio,46.0,0.44,0
21664,15.18,78.54,1370,1.61,cashwell,46.0,2.12,0
108208,1.77,92.9,1071,2.05,querry,46.0,1.12,0
136220,14.32,81.88,1418,1.13,traywick,46.0,1.27,0
26183,2.64,91.91,2238,2.23,conkle,46.0,0.98,0
40272,2.73,91.3,1610,3.35,ethington,46.0,0.0,0
134045,0.0,96.09,1175,1.87,thieman,46.0,0.77,0
78144,26.63,69.42,1318,1.82,lewter,47.0,0.0,0
53558,2.94,94.12,1327,1.13,gundrum,47.0,0.0,0
145715,3.11,92.45,1417,2.19,willbanks,47.0,0.9100000000000000,0
84189,0.0,96.11,1441,2.15,marcantel,47.0,0.56,0
100710,0.66,93.89,1521,3.62,palmatier,47.0,0.0,0
82241,0.0,91.25,1738,3.22,madewell,47.0,2.7,0
106821,0.0,95.92,1469,1.7,predmore,47.0,0.34,0
61797,0.0,94.24,1042,3.07,huntsinger,47.0,0.86,0
93851,40.11,55.69,1309,0.0,murdaugh,47.0,1.07,0
86627,0.92,95.41,1417,1.2,mcclaskey,47.0,0.0,0
125262,0.0,95.42,1026,1.75,slonaker,47.0,1.17,0
44510,0.57,95.88,1044,1.82,fragale,47.0,0.86,0
126788,0.0,93.42,1460,4.25,sparacino,47.0,0.41,0
32853,8.98,86.75,1660,1.57,deshotel,47.0,1.44,0
147249,0.0,96.46,1158,1.73,wrobleski,47.0,0.0,0
15157,1.86,92.77,1023,1.27,botros,47.0,1.08,0
62128,15.6,79.25,1340,1.57,hyler,47.0,0.0,0
69887,0.0,97.93,1207,0.83,klocke,47.0,0.0,0
87892,0.56,95.36,1422,1.05,mcnees,47.0,1.6100000000000000,0
15107,0.0,93.04,1121,3.48,boster,47.0,0.98,0
2616,16.36,76.86,1076,2.97,alsobrook,47.0,1.49,0
116529,11.66,74.41,1192,10.07,salls,48.0,0.0,0
103019,31.32,62.04,1009,2.28,percell,48.0,0.0,0
105743,0.0,96.65,1133,1.32,polacek,48.0,0.44,0
50124,0.0,97.82,1239,0.89,godshall,48.0,0.81,0
39543,0.68,94.19,1171,2.13,enyeart,48.0,0.0,0
98503,0.0,96.99,1063,1.13,olberding,48.0,1.5,0
84271,20.31,73.83,1093,3.39,marchman,48.0,0.0,0
135859,2.81,91.58,1496,2.74,touchette,48.0,0.0,0
145031,0.0,95.56,1193,1.42,whitesel,48.0,1.01,0
76661,0.88,92.99,1484,1.75,lebouef,48.0,3.17,0
44792,0.39,94.42,1272,1.97,fravel,48.0,1.1,0
77152,0.0,94.84,2172,2.9,leighty,48.0,0.74,0
148375,0.43,96.95,1640,1.4,younkin,48.0,0.8,0
148183,0.0,93.83,1458,2.26,yochum,48.0,1.37,0
89817,0.0,93.33,1080,4.81,michalec,48.0,0.65,0
37611,0.54,94.62,1116,1.52,earnhart,48.0,1.62,0
120668,1.21,94.99,1158,1.9,seamons,48.0,0.0,0
51910,3.61,92.86,1303,1.84,greear,49.0,1.0,0
144111,0.0,95.61,1459,1.99,weisenberger,49.0,0.48,0
130706,3.37,92.56,1425,1.54,sullens,49.0,1.47,0
123072,0.49,97.24,1231,1.3,shireman,49.0,0.0,0
13290,0.86,95.31,1513,2.18,blose,49.0,0.8600000000000000,0
136109,0.38,95.18,1307,1.68,transue,49.0,1.69,0
107976,1.63,94.52,1351,2.0,pylant,49.0,0.81,0
8937,4.56,90.01,1031,2.13,baugus,49.0,0.0,0
25371,0.39,92.7,1549,2.91,coberly,49.0,1.94,0
96053,0.36,93.57,1385,3.18,niccum,49.0,1.02,0
67325,3.8,91.64,1053,2.09,keasler,49.0,0.94,0
53434,0.0,94.81,1311,4.2,gulino,49.0,0.46,0
24323,0.59,97.1,2893,0.9,chupp,49.0,0.65,0
60665,1.24,94.19,2892,1.56,hornback,49.0,1.24,0
118082,0.78,94.9,1804,1.72,saylors,49.0,1.05,0
90596,0.0,94.17,1716,3.67,minchew,49.0,0.29,0
98772,0.0,95.75,1389,1.37,oltman,49.0,0.86,0
144488,0.0,97.93,1495,0.8,werling,49.0,0.4,0
102397,0.0,95.68,1250,2.4,peddicord,49.0,0.56,0
33580,0.0,95.8,1120,3.66,dichiara,49.0,0.0,0
125680,13.24,83.32,1163,1.81,snellings,49.0,0.0,0
15921,3.96,89.51,2451,2.28,branam,50.0,2.2,0
139020,0.0,94.15,1708,4.04,vancil,50.0,0.76,0
34819,0.4,95.4,1261,1.74,dodgen,50.0,1.03,0
60574,0.0,96.37,2010,1.54,hoppes,50.0,0.45,0
127648,0.0,94.97,1511,1.59,stainbrook,50.0,0.79,0
84141,0.0,91.69,1288,5.51,maranto,50.0,0.93,0
7222,0.0,98.54,1024,0.88,ballweg,50.0,0.0,0
42224,0.0,95.57,1669,2.46,fenstermacher,50.0,0.6,0
40118,0.19,92.64,2583,3.17,essary,50.0,1.98,0
30661,0.69,94.48,1015,2.17,debruyn,50.0,1.18,0
117020,27.63,67.42,2023,2.32,sandidge,50.0,1.04,0
68470,2.93,93.03,1435,1.95,kicklighter,50.0,0.0,0
76347,1.62,92.79,2662,3.49,lawhon,50.0,0.91,0
62155,0.67,95.65,1195,1.51,hypes,50.0,0.0,0
28000,5.58,88.84,2007,2.04,croley,50.0,1.5,0
137475,2.81,93.13,1849,2.33,turnquist,51.0,0.0,0
139628,0.0,95.34,1245,1.93,vannatter,51.0,0.48,0
86139,0.0,93.1,1449,2.28,mayhugh,51.0,1.17,0
28892,6.01,89.85,2679,1.38,cutright,51.0,1.35,0
64285,0.45,97.68,1339,1.12,jeansonne,51.0,0.0,0
131023,6.04,87.39,1309,1.68,surrett,51.0,2.67,0
87294,0.57,92.45,1047,3.82,mcglasson,51.0,1.62,0
134282,3.48,89.75,1151,4.0,thrailkill,51.0,1.48,0
110183,12.27,81.06,1589,3.34,reasor,51.0,1.8200000000000000,0
123293,0.57,94.33,1569,2.8,shover,51.0,1.28,0
15869,3.85,92.5,1480,1.22,brakefield,52.0,0.0,0
9126,5.3,86.79,2226,4.31,baysinger,52.0,0.81,0
27931,0.0,95.61,1117,1.43,critelli,52.0,0.98,0
138958,0.0,95.01,1702,2.41,vanauken,52.0,0.82,0
14272,0.53,95.8,1879,1.92,bommarito,52.0,0.69,0
119973,0.0,95.17,1532,1.63,schuett,52.0,0.52,0
122617,4.31,89.64,1670,2.51,sheley,52.0,0.78,0
5704,0.0,94.65,1028,2.72,aumiller,52.0,0.78,0
130503,15.12,77.89,1045,2.78,sudderth,52.0,0.0,0
112597,1.88,93.09,1593,2.26,rister,52.0,1.06,0
58813,0.42,95.62,1188,1.52,hildebrant,52.0,1.52,0
41481,0.0,94.54,1062,3.39,fasulo,52.0,0.0,0
54694,1.04,89.56,1533,3.13,hallford,52.0,2.9400000000000000,0
56436,0.0,94.77,1185,2.03,havlik,52.0,1.27,0
123428,0.0,96.23,1248,1.12,shultis,52.0,1.28,0
115475,0.0,91.42,1131,3.89,ruyle,52.0,0.97,0
12267,1.42,93.3,1059,2.46,binette,52.0,1.6100000000000000,0
18116,0.39,95.7,1278,2.82,buehner,52.0,0.55,0
132538,0.46,96.5,1086,2.58,tantillo,52.0,0.0,0
27654,2.54,93.36,1219,0.98,creasman,52.0,0.0,0
117786,0.0,97.45,1100,0.0,satterly,52.0,0.64,0
18680,0.0,97.65,1364,0.0,buresh,52.0,0.59,0
57091,0.0,96.56,1308,0.92,heikkila,53.0,0.76,0
10461,0.0,95.66,1266,1.9,benish,53.0,1.18,0
9419,0.0,93.05,1209,1.9,bechtol,53.0,1.82,0
60109,32.29,62.47,1183,2.11,hollomon,53.0,1.19,0
104559,1.14,93.2,1573,2.03,piland,53.0,1.46,0
128838,26.08,68.03,1392,2.37,steveson,53.0,1.22,0
27713,0.0,95.99,2765,1.63,cremeans,53.0,0.47,0
93868,36.92,56.87,1273,1.96,murff,53.0,0.39,0
36892,0.0,96.06,1346,1.34,dunkelberger,53.0,0.59,0
101387,9.37,85.75,1270,1.97,parkison,53.0,1.65,0
45414,0.0,96.5,1486,1.48,fronk,53.0,0.54,0
17889,0.55,96.8,1094,0.82,buchert,53.0,1.01,0
83468,0.0,95.53,1141,2.02,manasco,53.0,1.05,0
56507,13.3,80.09,1391,2.23,haydel,53.0,1.3000000000000000,0
4900,0.0,94.72,1213,2.8,arterburn,53.0,0.0,0
77313,0.0,97.0,1802,1.66,lemanski,53.0,0.33,0
34181,0.68,94.86,1478,2.44,dinatale,53.0,0.0,0
44052,3.62,91.63,1409,2.7,forbus,53.0,0.0,0
10505,34.89,54.63,1393,4.74,bennette,54.0,2.3,0
134744,6.6,88.33,2699,2.22,tindell,54.0,0.8500000000000000,0
56394,0.81,94.71,1853,1.4,havener,54.0,1.1400000000000000,0
123721,0.0,95.49,1286,2.1,sieck,54.0,0.86,0
120150,0.0,94.78,1647,1.28,schwanke,54.0,1.21,0
106313,0.0,96.86,1082,1.2,porreca,54.0,0.0,0
138018,0.42,92.48,1183,2.79,ulrey,54.0,1.94,0
123387,8.49,87.89,1850,1.41,shuff,54.0,0.0,0
62162,0.0,95.26,1813,1.38,hysell,54.0,0.83,0
2201,41.69,54.8,1228,1.14,allums,54.0,0.0,0
61583,0.0,93.51,1187,2.61,hukill,54.0,1.35,0
75457,0.44,91.5,2482,2.86,laplant,54.0,3.91,0
139313,0.0,95.58,1154,2.51,vandewater,54.0,0.61,0
145220,0.0,95.71,1330,1.88,wickey,54.0,0.45,0
124180,32.65,63.08,1219,1.39,simington,54.0,0.0,0
39526,0.0,97.69,1646,0.85,entrekin,54.0,0.49,0
32883,4.81,90.45,2659,1.81,deskins,54.0,0.94,0
16110,24.56,68.39,1319,3.34,brassell,54.0,0.45,0
4186,0.0,95.68,1436,2.02,arbaugh,54.0,0.35,0
