,PCTBLACK,PCTWHITE,COUNT,PCTHISPANIC,surname,frequency,PCTASIAN,others
116315,15.39,27.73,1280,2.73,salam,6823.0,50.31,0
117578,0.42,3.99,2157,1.34,sarkar,6831.0,91.19,0
96626,2.34,34.78,299,3.01,nizam,6863.0,56.52,0
28501,0.4,2.07,3520,1.34,cui,6877.0,94.77,0
96473,1.92,3.53,992,0.0,ning,6879.0,91.13,0
112552,0.0,11.11,270,0.0,rishi,6901.0,82.22,0
29830,0.88,1.71,11211,1.03,dao,6902.0,94.45,0
108774,3.2,27.1,594,0.0,rafi,6906.0,60.44,0
138120,0.0,3.28,4519,1.7,ung,6909.0,91.79,0
122829,0.27,1.85,2213,0.5,shetty,6910.0,95.57,0
66756,0.0,0.0,401,0.0,karthik,6916.0,96.01,0
11597,0.0,7.43,175,0.0,bhai,6917.0,88.0,0
94293,0.0,1.94,721,0.0,myung,7004.0,96.53,0
23679,2.23,4.58,1748,21.62,chia,7011.0,69.17,0
23238,0.0,1.64,16667,1.91,chau,7025.0,94.44,0
116246,0.22,11.5,2287,2.67,sakai,7032.0,76.13,0
95982,23.31,6.02,133,4.51,nga,7045.0,59.4,0
122299,0.4,2.78,3741,0.0,shao,7051.0,95.35,0
23757,0.35,3.78,3756,1.09,chien,7056.0,91.99,0
23962,0.0,2.33,13174,3.17,chiu,7088.0,92.11,0
73930,0.0,0.0,220,0.0,kyu,7095.0,95.45,0
81532,6.78,11.86,177,6.21,luv,7107.0,71.75,0
50730,0.62,9.78,1299,5.23,goo,7111.0,63.74,0
3213,0.0,31.82,154,5.84,ananda,7130.0,53.25,0
109032,13.63,4.58,851,2.59,rajkumar,7132.0,74.62000000000000,0
91196,0.0,7.33,682,1.17,miyazaki,7145.0,81.67,0
63319,0.13,2.73,3956,0.3,iyer,7155.0,94.49,0
138380,0.0,38.18,165,0.0,urs,7188.0,58.19,0
24104,0.0,2.15,9834,1.15,chou,7191.0,94.11,0
69095,1.29,24.55,387,2.84,kiran,7198.0,68.22,0
109009,0.5,3.17,1987,0.5,rajan,7222.0,92.5,0
142398,0.0,0.45,11717,0.57,vue,7235.0,97.83,0
2431,0.47,4.88,4260,1.22,akhtar,7261.0,89.97,0
125544,0.0,34.21,114,10.53,smokey,7269.0,50.88,0
110078,0.56,7.84,3392,5.28,raza,7270.0,82.96,0
82908,0.44,8.76,5170,1.03,mak,7281.0,87.67,0
125884,4.92,4.44,1668,0.0,soe,7295.0,87.77,0
148120,0.0,10.97,319,0.0,yew,7317.0,80.88,0
93009,3.27,9.36,673,1.49,mou,7317.0,83.36,0
134330,0.0,14.36,564,1.06,thu,7324.0,82.62,0
121559,0.94,2.07,532,0.94,seong,7333.0,95.49,0
38219,0.0,4.42,362,0.0,eh,7333.0,93.92,0
66286,0.0,4.76,315,0.0,kanji,7341.0,89.21,0
137045,0.0,2.07,6227,1.19,tse,7344.0,93.51,0
147502,0.0,0.86,583,0.0,xian,7360.0,97.6,0
23,14.41,0.0,111,7.21,ababa,7364.0,71.17,0
149601,0.0,23.14,1495,2.27,zia,7375.0,67.56,0
22841,0.0,2.08,1537,0.0,chakraborty,7386.0,96.29,0
123406,0.0,0.0,244,0.0,shui,7402.0,95.9,0
5141,1.94,8.55,2468,1.18,ashraf,7405.0,83.67,0
106753,0.0,2.15,325,0.0,pratap,7405.0,84.0,0
141500,0.0,16.53,248,3.23,vin,7408.0,77.42,0
102163,0.32,2.48,2220,0.77,paw,7425.0,95.05,0
25969,34.71,0.0,121,4.13,comanche,7451.0,57.85,0
101868,0.36,2.58,2790,0.57,patil,7467.0,94.58,0
51332,1.86,7.14,700,28.0,goya,7477.0,57.14,0
90564,0.0,8.62,661,1.66,minami,7511.0,82.15,0
70663,0.19,4.78,3595,2.7,koh,7519.0,88.65,0
117690,0.0,7.27,3206,3.09,sasaki,7536.0,79.23,0
54224,0.0,24.55,110,0.0,hae,7537.0,66.36,0
68918,0.0,12.94,255,2.35,kingfisher,7558.0,75.69,0
1054,2.61,16.79,536,0.0,adnan,7593.0,73.69,0
123128,2.86,16.57,175,0.0,sho,7633.0,76.57,0
32753,0.32,2.95,18638,0.62,desai,7672.0,94.08,0
149600,0.0,15.77,222,0.0,zi,7683.0,80.18,0
106090,0.0,6.5,861,4.53,pong,7696.0,82.58,0
3870,0.0,7.4,1838,3.21,aoki,7716.0,78.02,0
63112,0.0,7.02,1696,2.59,ishikawa,7724.0,80.31,0
75575,0.99,14.6,1924,20.79,largo,7739.0,61.07,0
124636,0.0,22.89,463,12.96,siva,7746.0,58.96,0
109623,0.0,9.3,441,20.41,raquel,7756.0,58.73,0
94208,7.53,9.14,186,15.59,mya,7757.0,64.52,0
30101,18.82,25.29,170,0.0,dat,7785.0,51.18,0
137257,4.13,6.2,387,34.11,tum,7788.0,52.71,0
132059,0.0,5.31,113,17.7,tagalog,7794.0,53.98,0
149589,0.0,1.12,4991,0.24,zhong,7817.0,97.98,0
75855,3.54,10.13,395,0.0,lat,7833.0,83.04,0
73389,0.0,2.42,990,0.0,kumari,7841.0,91.41,0
1527,9.36,7.36,299,0.0,akita,7848.0,59.53,0
79924,3.34,32.22,419,7.4,lon,7850.0,54.65,0
68838,0.0,9.16,4059,2.96,kimura,7853.0,77.75,0
7459,0.22,4.41,2723,0.59,banerjee,7941.0,91.81,0
109105,0.0,2.06,291,0.0,ramakrishna,7955.0,94.5,0
64633,2.55,0.0,196,0.0,jie,7956.0,91.84,0
149586,0.0,1.93,259,0.0,zhi,7971.0,96.91,0
62657,1.7,7.88,1295,0.0,imran,8051.0,85.1,0
122960,0.19,7.0,2613,3.56,shimizu,8051.0,80.41,0
65485,4.15,8.29,1978,1.31,kabir,8056.0,81.40000000000000,0
133510,0.0,7.91,139,0.0,tern,8061.0,87.05,0
123521,0.0,14.53,943,3.08,sia,8079.0,76.56,0
7582,0.9,16.19,556,1.08,banu,8087.0,80.58,0
122593,1.77,11.9,622,2.25,shek,8134.0,80.87,0
137015,0.0,1.75,10968,0.67,tsai,8134.0,94.57,0
55382,0.0,7.04,2132,1.22,haq,8166.0,86.02,0
123449,4.07,26.02,246,2.03,shun,8186.0,64.23,0
37724,18.01,9.94,161,0.0,ebenezer,8196.0,67.7,0
5712,0.23,1.01,2175,0.78,aung,8199.0,95.95,0
23079,3.36,18.21,862,6.26,char,8223.0,57.89,0
73884,0.0,1.76,5458,0.75,kwok,8231.0,95.66,0
61213,0.0,2.09,16907,0.46,hsu,8239.0,93.78,0
131589,19.07,5.63,4457,0.0,sy,8255.0,71.89,0
112329,0.0,10.57,454,4.41,rin,8301.0,80.4,0
91102,0.0,8.84,1958,4.7,mitra,8334.0,82.07,0
107737,2.67,0.0,1197,4.68,pun,8335.0,87.13,0
140802,0.4,3.52,5506,0.8,verma,8337.0,92.55,0
113931,1.27,18.98,2213,23.14,ros,8344.0,54.86,0
117402,2.48,3.43,1489,6.25,sao,8372.0,82.4,0
3721,0.0,2.37,211,4.27,antelope,8378.0,89.57,1
1355,0.0,20.0,140,15.71,aida,8385.0,52.14,0
18447,0.0,4.6,1458,1.92,bun,8388.0,89.92,0
68329,0.43,6.76,3049,0.82,khanna,8414.0,86.91000000000000,0
133833,0.0,0.0,282,0.0,thanh,8422.0,97.16,0
147639,0.0,5.25,1808,9.57,yam,8429.0,81.75,0
67105,0.27,1.13,48753,0.37,kaur,8433.0,96.73,0
72575,0.26,2.31,3810,0.26,krishnan,8435.0,94.86,0
148048,0.0,38.11,2805,3.17,yeo,8437.0,55.97,0
1163,2.02,15.32,248,23.79,agra,8452.0,55.65,0
147507,0.22,0.72,9716,0.0,xie,8467.0,98.19,0
48746,0.0,24.04,287,3.14,ghulam,8536.0,62.72,0
81706,0.0,14.34,272,13.97,maa,8542.0,61.4,0
122108,16.96,9.7,2618,0.0,shahid,8569.0,68.56,0
101534,0.0,8.0,125,38.4,partido,8590.0,52.0,1
145600,0.0,9.84,183,0.0,wildcat,8616.0,75.41,1
148203,0.0,3.86,466,3.22,yogi,8619.0,75.11,0
109023,0.0,5.79,121,0.0,rajendra,8625.0,82.64,0
70420,0.0,25.81,279,0.0,kochi,8635.0,59.5,0
45629,0.0,6.48,1019,2.94,fujiwara,8652.0,79.78,0
66469,5.54,26.08,974,1.33,kar,8665.0,65.71,0
79318,0.88,5.9,678,1.47,liv,8675.0,89.82,0
97893,4.31,18.87,1765,0.0,oda,8687.0,63.8,0
69252,0.0,3.43,583,2.23,kishore,8694.0,85.59,0
34060,10.17,16.57,344,2.33,dim,8715.0,69.48,0
147660,0.0,4.64,194,5.15,yamato,8716.0,75.26,0
78217,0.0,1.56,8482,0.66,liao,8739.0,95.91,0
81123,0.0,4.97,6156,1.43,lui,8750.0,90.19,0
85732,0.0,6.02,4486,4.28,matsumoto,8765.0,79.22,0
100333,0.0,9.43,265,12.83,padre,8794.0,69.43,1
100915,0.48,3.93,7642,2.39,pang,8810.0,86.97,0
1328,0.14,3.44,10567,0.39,ahn,8814.0,93.82,0
66309,3.35,22.22,567,4.59,kano,8817.0,58.2,0
50879,1.73,4.04,1212,1.4,gopal,8822.0,88.61,0
113418,0.55,24.71,1833,0.98,roh,8825.0,72.12,0
117514,0.0,33.55,623,2.09,sardar,8883.0,57.62,0
132974,9.97,19.47,1736,9.91,tay,8883.0,58.12,0
133807,0.95,3.08,1787,1.01,thakur,8885.0,93.01,0
147641,0.0,7.21,4467,2.57,yamada,8891.0,78.8,0
132142,2.42,30.27,413,3.39,taj,8927.0,57.87,0
109114,2.16,8.78,2131,2.39,raman,8950.0,81.42,0
52990,0.0,1.82,7247,1.19,guan,9032.0,96.14,0
82654,1.23,3.07,488,0.0,mahesh,9036.0,91.8,0
94574,0.0,4.93,710,0.0,nakajima,9100.0,89.3,0
88469,0.0,26.4,784,2.17,mehdi,9110.0,65.43,0
94779,0.0,7.07,283,0.0,narayana,9213.0,87.28,0
90188,0.0,10.4,250,3.6,miki,9233.0,78.0,0
116891,6.88,33.05,596,6.71,sana,9235.0,50.17,0
147501,0.0,1.27,3693,0.57,xia,9249.0,97.37,0
108026,0.25,0.88,3173,0.0,qian,9259.0,98.05,0
73887,0.0,1.56,13235,0.45,kwon,9296.0,96.3,0
62840,0.0,3.16,1391,1.37,inoue,9305.0,88.86,0
22961,2.3,4.72,2820,2.2,chand,9330.0,75.0,0
126166,0.0,5.39,1910,2.46,som,9356.0,88.12,0
74243,0.73,10.76,688,1.89,lad,9360.0,85.9,0
3584,0.0,7.14,294,14.29,anil,9405.0,75.51000000000000,0
98899,0.0,7.32,9584,1.88,ong,9416.0,87.39,0
26164,1.39,6.39,861,4.41,cong,9456.0,84.32,0
66098,0.0,14.24,302,3.97,kami,9483.0,74.83,0
6174,0.0,16.67,144,22.22,azul,9515.0,59.730000000000000,1
23610,0.0,17.22,151,15.89,chet,9553.0,65.56,0
67004,4.98,22.77,5257,4.95,kato,9555.0,60.79,0
41503,0.0,3.85,1820,1.7,fatima,9560.0,91.65,0
9717,0.2,0.84,12255,0.29,begum,9563.0,96.75,0
24132,0.33,2.23,11961,0.79,chowdhury,9578.0,94.24,0
147977,0.0,2.47,6958,1.11,yeh,9585.0,92.8,0
45750,0.0,3.42,8837,3.27,fung,9609.0,87.56,0
19607,0.0,26.4,125,6.4,cad,9634.0,63.2,0
6114,0.0,29.95,1379,1.16,azad,9638.0,61.71,0
44014,2.78,8.4,1405,2.42,foo,9647.0,79.29,0
63236,0.0,0.0,167,0.0,iu,9679.0,95.21,0
66046,1.23,14.0,3749,3.39,kam,9696.0,71.11,0
90973,0.14,2.42,4372,0.57,mishra,9707.0,94.55,0
100878,0.0,2.33,1247,0.56,pandit,9740.0,93.99,0
148117,0.0,1.76,7782,0.57,yeung,9760.0,95.68,0
122255,1.95,5.1,1079,0.0,shang,9790.0,91.2,0
148291,0.22,7.63,4113,2.82,yoshida,9804.0,78.33,0
94510,7.02,25.28,356,0.0,nai,9818.0,59.83,0
81355,0.0,0.86,10005,0.44,luo,9886.0,97.57,0
43955,1.15,4.99,17889,6.83,fong,9888.0,81.15,0
122174,2.08,20.95,673,0.0,sham,9980.0,69.39,0
94889,14.28,18.95,2185,1.6,nasir,10008.0,60.0,0
107808,0.0,9.13,2005,2.09,puri,10031.0,84.59,0
130881,0.0,2.09,239,0.0,sunil,10036.0,97.49000000000000,0
131037,0.0,4.12,170,0.0,surya,10053.0,86.47,0
64626,0.63,5.84,788,0.63,jian,10069.0,91.5,0
1435,6.72,32.77,119,0.0,ajay,10087.0,57.14,0
147503,0.56,1.26,1430,0.0,xiang,10121.0,97.34,0
147968,0.58,5.58,20591,3.26,yee,10194.0,83.59,0
95128,10.38,26.35,520,0.0,nazareth,10218.0,52.88,1
83523,0.0,12.29,822,0.0,mandal,10230.0,82.36,0
141289,0.0,0.0,123,0.0,vikram,10285.0,97.56,0
104605,0.72,4.12,1944,0.93,pillai,10302.0,91.0,0
40913,4.97,13.63,785,0.0,faisal,10302.0,71.46,0
124363,0.42,4.57,4066,0.71,sinha,10303.0,91.52,0
94432,0.0,5.25,343,2.04,nagano,10317.0,85.71,0
109025,0.0,0.62,805,0.0,rajesh,10340.0,98.14,0
121556,0.0,1.36,369,0.0,seok,10352.0,97.56,0
94427,4.83,29.66,145,0.0,naga,10384.0,55.17,0
62943,0.71,5.05,5764,1.67,iqbal,10410.0,88.7,0
148468,0.0,19.13,4218,1.54,yung,10447.0,75.13,0
137898,0.0,3.27,153,14.38,uh,10479.0,81.05,0
140017,0.93,5.78,1729,0.98,varma,10537.0,88.72,0
23224,0.0,4.36,2155,0.93,chatterjee,10541.0,90.77,0
115037,0.0,11.87,278,12.59,rui,10570.0,72.3,0
88521,0.19,3.31,14342,0.68,mehta,10573.0,93.19000000000000,0
147644,0.0,5.87,2912,5.25,yamaguchi,10580.0,78.98,0
5956,28.89,6.98,315,0.0,aw,10587.0,60.32,0
124620,0.37,0.44,2732,0.51,situ,10609.0,97.92,0
95095,0.0,21.07,242,5.37,nawab,10613.0,62.81,0
45642,0.0,5.16,1085,3.87,fukushima,10617.0,78.71,0
115941,8.32,30.61,3568,1.85,saeed,10622.0,51.18,0
7604,0.95,3.03,2643,3.78,bao,10663.0,91.22,0
19723,0.0,1.54,8457,0.91,cai,10693.0,95.83,0
147510,0.0,1.37,948,0.53,xin,10713.0,96.73,0
82610,0.0,27.23,764,0.0,mahal,10724.0,69.76,0
109181,0.5,4.45,1797,0.39,ramesh,10791.0,93.88,0
124629,0.0,2.65,4877,7.5,siu,10809.0,86.06,0
78504,0.42,1.52,3612,1.14,lieu,10825.0,95.1,0
24075,0.31,5.35,2897,1.14,chopra,10852.0,89.57000000000000,0
33110,0.0,27.23,213,3.29,deva,10884.0,65.73,0
94963,3.27,33.89,2570,0.0,nath,10901.0,55.29,0
48737,0.16,5.16,3666,0.65,ghosh,10933.0,91.08,0
64378,4.23,11.09,1371,0.95,jen,10956.0,79.5,0
6898,0.0,34.6,2006,3.84,bal,10983.0,54.34,0
132124,7.29,11.28,851,2.47,tailor,11001.0,76.5,0
46702,9.06,3.84,1512,2.25,ganesh,11054.0,79.83,0
91360,2.98,3.66,3085,0.75,modi,11060.0,90.93000000000000,0
112769,0.0,1.85,379,0.0,rizal,11069.0,96.31,0
11619,21.4,2.58,271,2.21,bharat,11090.0,64.95,0
62733,1.27,30.21,1814,4.02,ing,11129.0,56.95,0
117159,0.0,0.0,148,4.05,sanjay,11130.0,93.24,0
108032,0.27,1.66,2593,1.47,qu,11169.0,95.49,0
22809,1.05,4.86,3619,3.87,chai,11217.0,83.28,0
24968,0.0,2.32,518,0.0,claw,11267.0,93.63,0
138158,2.69,10.77,520,5.38,uno,11289.0,71.15,0
108085,0.78,6.39,6451,5.41,quan,11312.0,83.03,0
85609,2.83,12.28,13808,1.51,mathew,11328.0,81.42,0
53239,7.72,16.28,479,4.18,gui,11332.0,70.35,0
130634,0.0,24.18,1158,0.78,suk,11336.0,73.58,0
91563,5.59,24.02,358,0.0,moi,11393.0,60.89,0
34315,1.78,10.09,337,20.18,dip,11419.0,66.47,0
4949,0.0,2.33,429,0.0,arun,11432.0,95.8,0
63214,0.0,6.51,4344,3.61,ito,11529.0,82.55,0
62082,0.0,1.44,17900,0.47,hwang,11579.0,96.04,0
60896,0.58,2.96,4500,0.0,hou,11637.0,94.6,0
126666,4.46,29.0,538,5.58,soy,11647.0,58.36,1
142392,0.0,1.04,36179,0.58,vu,11674.0,96.61,0
3037,7.77,26.21,206,0.0,ami,11691.0,62.14,0
5136,0.0,1.5,400,0.0,ashok,11694.0,97.0,0
133111,11.11,30.25,1557,2.44,tee,11697.0,53.31,0
115628,0.18,2.06,2723,0.44,ryu,11698.0,96.0,0
98918,0.0,6.81,2143,3.69,ono,11797.0,80.59,0
46659,0.0,20.96,2891,2.8,gan,11818.0,73.19,0
62081,0.0,2.49,281,0.0,hwa,11826.0,92.17,0
55361,0.0,2.49,2452,1.75,hao,11835.0,89.68,0
147647,0.0,5.68,7547,3.88,yamamoto,11903.0,79.82,0
9675,3.38,18.04,621,0.0,beg,11965.0,71.82,0
32235,10.98,1.64,8898,0.0,deng,11974.0,86.04,0
122692,0.4,2.71,1772,0.85,sheng,12009.0,93.79,0
49309,0.99,9.61,1509,6.23,gin,12019.0,77.73,0
64625,0.0,1.66,2409,0.5,jia,12081.0,96.85,0
89062,0.51,30.93,5729,10.12,meng,12105.0,57.39,0
82692,10.13,15.71,1649,0.0,mahmud,12163.0,65.01,0
137299,0.84,5.03,1908,17.3,tun,12181.0,74.69,0
102516,0.0,3.21,1183,0.0,pei,12333.0,92.65,0
73849,0.55,4.9,8965,1.54,kwan,12333.0,90.56,0
130974,0.38,1.14,1574,0.38,suresh,12367.0,97.59,0
143483,0.0,6.85,6204,3.37,watanabe,12381.0,79.4,0
116115,11.11,26.8,153,0.0,sahib,12390.0,54.9,0
148441,0.0,4.11,7688,3.0,yuen,12396.0,87.12,0
137309,0.57,4.24,4411,1.22,tung,12469.0,90.37,0
6899,2.9,38.36,1968,6.55,bala,12483.0,50.0,0
147558,0.0,3.18,1853,0.0,yadav,12516.0,94.44000000000000,0
134756,0.81,5.41,3103,0.9,ting,12518.0,87.59,0
4227,2.97,12.85,3065,1.83,anwar,12604.0,76.34,0
78097,1.13,18.81,7410,3.43,lew,12612.0,71.61,0
143480,4.24,12.72,283,0.0,wat,12652.0,74.91,0
93438,0.0,4.46,2536,0.67,mukherjee,12661.0,91.64,0
83287,0.0,3.88,129,8.53,mallorca,12706.0,82.95,0
148439,0.0,2.89,2251,0.22,yue,12734.0,93.65,0
60310,0.33,10.03,4863,2.63,hom,12769.0,80.85,0
6696,3.96,25.74,303,2.64,bahia,12820.0,65.02,0
96009,0.12,0.95,437645,0.63,nguyen,12829.0,96.48,0
65038,0.26,3.32,10089,0.56,joshi,12842.0,93.56000000000000,0
67496,4.74,20.0,190,0.0,kei,12869.0,65.26,0
132149,0.61,8.62,824,2.06,tak,12893.0,87.14,0
93639,1.16,4.24,2146,2.1,mun,12958.0,90.68,0
148451,0.0,7.07,198,0.0,yuki,12975.0,83.84,0
40853,20.14,18.06,144,0.0,fai,13134.0,55.56,0
4563,28.43,0.0,197,3.55,arjun,13146.0,59.9,0
2065,1.77,35.62,452,1.99,alla,13212.0,58.85,0
107518,0.0,4.39,1299,14.93,pu,13260.0,75.98,0
77070,0.51,3.25,7504,0.68,lei,13311.0,94.4,0
23122,15.35,20.07,4201,2.62,charley,13367.0,59.46,0
100870,5.14,11.38,817,2.33,panda,13367.0,80.17,1
89130,0.0,5.04,2938,0.75,menon,13408.0,91.25,0
6543,0.0,2.53,6203,0.97,bae,13489.0,94.92,0
117404,4.2,21.01,119,8.4,sap,13641.0,58.82,0
134275,0.0,8.15,233,0.0,thou,13694.0,88.41,0
24358,3.15,22.4,317,9.15,ci,13703.0,64.35,0
62398,0.0,7.1,155,0.0,ie,13715.0,83.23,0
24127,0.59,3.51,17059,4.03,chow,13719.0,87.08000000000000,0
23719,0.0,10.28,360,0.0,chiba,13740.0,82.22,0
109038,2.02,2.87,1880,1.33,raju,13822.0,90.64,0
64677,7.62,25.34,446,3.14,jimmie,13932.0,59.42,0
117767,1.07,9.12,7095,7.36,sato,13933.0,73.68,0
76061,0.0,5.0,180,0.0,laughing,14002.0,92.22,1
95037,6.4,0.0,125,15.2,navajo,14005.0,72.8,0
34204,0.97,4.6,4973,0.0,ding,14030.0,93.16,0
2448,1.01,10.24,7932,1.88,alam,14110.0,83.42,0
63704,13.72,29.33,2864,1.92,jamal,14214.0,50.38,0
80530,3.41,8.05,8485,2.77,louie,14225.0,80.15000000000000,0
134401,0.0,9.27,205,0.0,thy,14311.0,89.27,0
134423,0.0,2.26,3547,0.7,tian,14330.0,96.02,0
142626,12.52,4.77,1550,2.65,wah,14349.0,76.07000000000000,0
55576,3.11,40.05,804,1.0,hari,14393.0,53.23,0
6178,0.93,20.36,1508,2.92,azure,14398.0,68.5,0
97349,0.0,0.0,161,32.92,nueva,14428.0,60.25,0
143781,1.48,21.8,1353,0.89,wee,14438.0,72.28,0
101993,0.7,10.09,852,9.98,pau,14478.0,71.36,0
77930,0.0,1.82,20496,1.02,leung,14514.0,94.34,0
41900,0.0,12.04,897,1.34,fei,14593.0,84.28,0
70344,0.0,5.77,3845,3.85,kobayashi,14608.0,81.01,0
108227,0.0,4.35,230,0.0,quezon,14631.0,86.09,0
108228,0.0,6.96,359,7.8,qui,14644.0,82.17,0
132158,0.0,5.11,4928,3.1,takahashi,14846.0,81.55,0
122683,0.32,3.49,12839,0.65,shen,14865.0,93.84000000000000,0
111066,0.65,12.31,5247,1.39,ren,14915.0,84.68,0
23027,0.18,3.67,10398,6.43,chao,14915.0,86.75,0
102813,0.38,2.61,10575,19.69,peng,14976.0,76.09,0
63614,11.76,14.38,153,5.88,jai,14983.0,62.75,0
38074,4.74,23.68,190,0.0,ee,14985.0,67.37,0
83724,2.71,21.84,2212,12.84,mani,15020.0,59.36000000000000,0
146519,2.48,15.12,443,2.03,wo,15052.0,77.88,0
64913,0.42,5.51,3121,2.88,joo,15099.0,90.0,0
4239,7.33,15.28,11137,1.75,amin,15115.0,71.18,0
71715,1.88,24.89,904,1.33,kota,15197.0,71.02,0
66590,14.99,23.16,5729,2.79,karim,15207.0,53.380000000000000,0
94286,0.0,2.2,227,0.0,mysore,15258.0,97.8,0
94578,0.21,6.48,7658,3.02,nakamura,15398.0,79.09,0
94536,1.14,10.29,7513,0.65,nair,15405.0,84.65,0
45641,0.0,3.64,165,3.03,fukuoka,15495.0,85.45,0
148053,0.0,3.55,394,0.0,yeon,15564.0,93.91,0
3995,2.11,16.44,900,19.78,ara,15613.0,59.67,0
121872,1.66,2.65,302,0.0,seung,15622.0,91.06,0
64453,0.2,1.5,5404,0.52,jeong,15840.0,96.8,0
147773,2.45,2.13,7192,0.0,yao,15845.0,92.91,0
53618,0.32,1.1,12048,0.17,guo,15975.0,97.77,0
127436,32.14,10.71,140,0.0,squirrel,16012.0,50.0,0
131242,0.0,2.8,322,0.0,swami,16046.0,90.06,0
94778,1.53,4.06,2614,1.15,narayan,16268.0,80.57,0
130487,0.0,10.72,401,13.47,sud,16291.0,70.07,0
95994,0.0,0.92,33005,0.65,ngo,16328.0,96.46,0
17809,2.93,15.47,989,17.8,bu,16331.0,62.79,0
28355,0.0,6.77,768,10.68,cu,16334.0,79.82,0
132336,0.55,5.55,13327,1.39,tam,16425.0,90.21,0
64687,1.65,2.52,1033,0.0,jing,16427.0,94.68,0
122856,0.0,36.82,277,0.0,shia,16442.0,59.57,0
100517,0.0,3.78,10846,0.88,pak,16527.0,92.02,0
24059,1.72,3.2,15146,8.79,chong,16558.0,78.99,0
117450,3.94,12.37,1091,0.0,sar,16618.0,77.36,0
61665,0.0,31.39,1029,3.5,hum,16645.0,59.67,0
132557,0.0,3.1,4286,0.72,tao,16654.0,92.56,0
149240,3.11,36.51,964,2.39,zee,16796.0,54.57,0
6733,1.59,5.3,3148,0.0,bai,16828.0,91.26,0
130618,0.68,2.5,880,2.16,sui,16873.0,92.39,0
132872,2.66,27.95,526,2.66,tau,16965.0,58.94,0
75396,0.51,3.32,5897,10.16,lao,17041.0,84.23,0
68299,10.21,11.29,3046,0.98,khalid,17108.0,72.49000000000000,0
109482,0.64,3.04,1415,0.92,rani,17161.0,93.43,0
22427,0.0,8.02,187,8.02,celestial,17167.0,75.4,1
68840,2.99,28.29,1739,6.33,kin,17184.0,60.21,0
63741,0.0,0.0,113,0.0,jammu,17185.0,95.58,0
41127,0.53,2.84,10316,1.3,fang,17302.0,93.89,0
6681,12.57,8.07,533,0.0,bahadur,17352.0,68.48,0
135446,1.04,10.9,578,5.02,tonga,17390.0,74.57,0
109393,0.59,10.57,7145,2.03,rana,17421.0,83.77,0
66054,5.87,28.1,2623,0.95,kamal,17493.0,59.590000000000000,0
74716,1.05,24.92,2958,15.11,lama,17504.0,56.86,0
121554,0.38,2.23,7033,0.6,seo,17515.0,95.73000000000000,0
116107,11.05,17.44,172,7.56,sahara,17520.0,56.4,0
39333,0.0,13.5,10682,2.79,eng,17592.0,77.38,0
34919,1.28,9.02,1253,2.15,doi,17641.0,76.94,0
148256,0.0,2.66,13225,0.59,yoo,17656.0,95.49,0
130658,0.0,16.79,530,16.23,sul,17658.0,64.53,0
132428,0.0,9.38,7994,3.8,tanaka,17661.0,77.06,0
61222,0.0,1.48,6939,0.55,hua,17689.0,96.34,0
108029,0.0,0.98,2664,0.26,qin,17847.0,97.94,0
88524,0.0,6.37,7867,0.97,mei,17924.0,91.72,0
64627,0.0,0.87,19409,0.19,jiang,17955.0,97.88,0
63682,0.0,0.0,119,7.56,jalan,17984.0,84.03,0
73931,0.0,2.29,306,0.0,kyung,18021.0,93.79,0
64592,0.0,7.72,1424,4.21,jew,18028.0,79.14,0
131339,0.0,11.52,269,0.0,swe,18086.0,86.25,0
62436,0.56,7.27,6219,26.8,ignacio,18091.0,60.75,0
61730,0.0,12.2,623,9.47,hun,18123.0,73.52,0
133776,2.09,5.24,382,0.0,tha,18478.0,88.48,0
106715,0.0,3.93,2494,0.8,prakash,18536.0,86.45,0
23623,0.24,1.8,18765,0.77,cheung,18623.0,95.16,0
148027,0.47,3.95,5066,1.74,yen,18626.0,89.12,0
7095,0.0,23.55,484,6.4,bali,18638.0,61.36,0
35351,0.0,11.48,514,5.06,doo,18746.0,71.79,0
138036,0.5,1.8,1607,0.87,um,18753.0,95.08,0
42736,0.0,11.92,411,6.33,fiesta,18884.0,75.43,1
3869,0.0,2.67,524,2.1,ao,18948.0,94.08,0
149426,5.3,35.23,264,6.06,zen,19009.0,51.52,0
90914,0.54,18.71,4831,2.15,mirza,19010.0,73.51000000000000,0
53622,0.26,3.14,19057,0.48,gupta,19011.0,94.09,0
6308,2.47,4.81,1496,0.74,babu,19104.0,89.71000000000000,0
6812,0.0,25.89,197,9.14,baja,19217.0,59.39,0
48749,6.74,25.18,282,8.51,gi,19322.0,56.03,0
121983,2.36,17.39,1058,2.65,sha,19357.0,75.71,0
142663,2.52,3.25,1229,0.0,wai,19364.0,86.9,0
36131,0.0,39.46,147,0.0,drift,19411.0,51.02,0
148463,0.0,3.01,8933,0.86,yun,19440.0,93.45,0
147504,0.0,0.78,6123,0.24,xiao,19543.0,97.91,0
75990,0.24,16.19,29792,3.47,lau,19637.0,76.15000000000000,0
33109,1.32,8.32,529,0.0,dev,19685.0,84.31,0
102253,3.78,21.13,582,12.54,pe,19714.0,59.62,0
123366,1.39,4.33,2447,0.0,shu,19796.0,90.64,0
149585,0.0,0.74,25242,0.2,zheng,19831.0,98.02,0
29293,0.0,3.73,4723,0.78,dai,20055.0,93.82,0
50621,0.0,5.71,6079,1.48,gong,20063.0,88.88,0
